id;ANTIGUEDAD;SALDO_TOTAL;SALDO_RESUMEN;CANT_TARJETAS;EDAD;ESTADO_CIVIL;SEXO;CUENTA_BASICA;INGRESOS_NETOS;MAXIMA_MORA;ENDEUDAMIENTO;SIT_MAYOR1;SEGMENTO;SITUACION;DIRTY
5428;23;8116,35;2902,27;1;62;Casado/a;FEMENINO;0;7239,42;61;0,58;2;JUBILADO NACION;2;1
5429;9;984,89;788,01;1;62;Soltero/a;FEMENINO;0;6193,12;3;0,03;0;JUBILADO NACION;1;0
5430;99;7924,11;1769,57;1;62;Soltero/a;MASCULINO;0;5411,30;31;0,28;0;JUBILADO NACION;1;0
5431;112;9928,30;1848,69;1;62;Soltero/a;FEMENINO;0;11141,32;23;0,15;0;JUBILADO NACION;0;0
5432;114;50091,13;6970,29;1;62;Soltero/a;MASCULINO;0;29275,52;0;0,49;0;CONVENIO;1;0
5433;57;5757,73;1830,81;1;60;Viudo/a;FEMENINO;0;16416,01;0;0,04;0;JUBILADO NACION;0;0
5434;109;26538,50;5998,24;1;74;Viudo/a;FEMENINO;0;19034,08;0;0,27;21;JUBILADO NACION;0;1
5435;87;33982,08;11734,96;1;60;Soltero/a;FEMENINO;0;0,00;1;6094,80;0;CONVENIO;1;0
5436;111;185,38;185,38;1;63;Soltero/a;MASCULINO;0;23561,47;14;0,31;0;CONVENIO;1;0
5437;114;3862,12;1991,82;2;63;Casado/a;MASCULINO;0;0,00;0;4611,25;0;INDEFINIDOS;1;0
5438;96;65487,28;9459,73;1;58;Casado/a;MASCULINO;0;0,00;0;4424,59;0;CONVENIO;1;0
5439;49;14757,40;6215,57;1;58;Casado/a;MASCULINO;0;0,00;4;290,30;0;CONVENIO;1;0
5440;53;9871,93;2721,32;1;61;Soltero/a;FEMENINO;0;5411,30;0;0,35;11;JUBILADO NACION;4;1
5441;14;4323,38;1639,02;1;62;Soltero/a;FEMENINO;0;8908,63;5;0,13;0;JUBILADO NACION;0;0
5442;22;13385,65;1114,50;1;60;Soltero/a;MASCULINO;0;10907,27;4;0,38;0;JUBILADO NACION;0;0
5443;114;25317,50;7080,07;1;62;Divorciado/a;MASCULINO;0;45769,25;0;0,12;18;CONVENIO;1;0
5444;22;19746,89;6561,32;1;62;Soltero/a;FEMENINO;0;9416,70;0;0,29;0;JUBILADO NACION;1;0
5445;57;7436,76;1942,16;1;69;Casado/a;FEMENINO;0;7608,30;6;0,19;0;JUBILADO NACION;0;0
5446;78;24029,85;5142,02;1;57;Soltero/a;MASCULINO;0;0,00;7;0,00;0;CONVENIO;0;0
5447;104;7627,63;4981,28;1;60;Casado/a;MASCULINO;0;41943,64;32;0,03;0;CONVENIO;0;0
5448;109;14890,80;5517,08;1;60;Soltero/a;MASCULINO;0;67123,28;0;0,08;0;META4;1;0
5449;61;8256,81;3194,02;1;60;Soltero/a;FEMENINO;0;8326,32;86;0,53;10;JUBILADO NACION;4;1
5450;75;14157,76;1669,17;1;60;Soltero/a;FEMENINO;0;12242,41;0;0,13;3;CONVENIO;1;0
5451;46;14427,36;4726,64;1;67;Soltero/a;FEMENINO;0;8029,37;0;0,39;0;JUBILADO NACION;1;0
5452;104;56134,25;7608,65;2;70;Casado/a;MASCULINO;0;60562,45;0;0,12;0;JUBILADO NACION;1;0
5453;115;23171,03;6034,32;2;61;Soltero/a;MASCULINO;0;1630,93;0;2,33;0;META4;0;0
5454;114;120830,12;60889,41;1;62;Soltero/a;FEMENINO;0;200004,56;0;0,08;1;CONVENIO;2;0
5455;97;28163,99;12698,97;1;58;Casado/a;MASCULINO;0;0,00;46;4380,30;0;CONVENIO;1;0
5456;101;12828,06;4129,47;1;58;Soltero/a;FEMENINO;0;0,00;1;1811,64;0;JUBILADO PROVIN;1;0
5457;22;0,00;0,00;1;60;Soltero/a;FEMENINO;0;22392,21;0;0,00;0;JUBILADO NACION;1;0
5458;110;18992,15;10787,27;1;61;Viudo/a;FEMENINO;1;35175,17;0;0,05;0;JUBILADO NACION;0;0
5459;104;19050,93;4110,82;1;61;Viudo/a;FEMENINO;0;7121,10;6;0,60;0;JUBILADO NACION;1;0
5460;110;1293,41;0,00;0;59;Soltero/a;MASCULINO;0;26940,49;34;0,04;0;CONVENIO;1;0
5461;45;52393,33;14983,03;1;60;Soltero/a;FEMENINO;0;0,00;0;4634,99;0;CONVENIO;0;0
5462;115;11347,02;4340,73;1;60;Soltero/a;FEMENINO;0;18005,18;0;0,23;0;JUBILADO NACION;0;0
5463;13;11000,20;5149,14;1;61;Soltero/a;FEMENINO;0;28006,51;0;0,10;0;JUBILADO NACION;1;0
5464;51;7917,24;2432,78;1;59;Soltero/a;FEMENINO;0;9866,77;7;0,20;0;JUBILADO NACION;0;0
5465;41;15846,05;4762,09;1;69;Soltero/a;FEMENINO;0;8627,92;15;0,45;0;JUBILADO NACION;1;0
5466;113;10813,30;4840,80;1;61;Soltero/a;FEMENINO;0;17339,35;28;0,10;0;JUBILADO NACION;1;0
5467;39;62448,83;12468,84;1;58;Casado/a;MASCULINO;0;22502,41;35;0,50;0;CONVENIO;1;0
5468;114;9546,31;3308,91;1;59;Casado/a;MASCULINO;0;37113,49;0;0,08;0;CONVENIO;0;0
5469;92;2428,72;820,93;1;59;Soltero/a;FEMENINO;0;0,00;24;111,13;0;CONVENIO;1;0
5470;66;14692,47;2795,08;1;61;Soltero/a;FEMENINO;0;8326,32;0;0,33;0;JUBILADO NACION;0;0
5471;57;10208,69;3788,54;1;68;Casado/a;FEMENINO;0;12559,08;5;0,29;0;JUBILADO NACION;0;0
5472;45;21335,86;7834,98;1;58;Casado/a;FEMENINO;0;14774,64;0;0,51;0;CONVENIO;1;0
5473;65;24364,15;24364,15;2;59;Soltero/a;MASCULINO;0;0,00;0;0,00;0;CONVENIO;1;0
5474;77;7365,18;3211,54;1;61;Soltero/a;FEMENINO;0;9718,30;0;0,46;0;JUBILADO NACION;1;0
5475;107;36000,64;9536,46;2;59;Soltero/a;MASCULINO;1;19241,91;10;0,35;0;META4;1;0
5476;9;3988,27;1726,05;1;66;Soltero/a;FEMENINO;0;8326,32;0;0,26;11;JUBILADO NACION;0;0
5477;81;43826,61;16066,36;2;56;Casado/a;MASCULINO;0;0,00;1;0,00;0;CONVENIO;1;0
5478;12;32140,76;8038,79;1;72;Soltero/a;MASCULINO;0;46453,64;0;0,07;0;JUBILADO NACION;1;0
5479;83;6726,35;1492,50;1;69;Viudo/a;FEMENINO;0;0,00;13;0,00;0;JUBILADO NACION;1;0
5480;13;20345,85;9879,11;2;59;Soltero/a;FEMENINO;0;19915,15;2;0,18;0;JUBILADO NACION;0;0
5481;51;8924,72;3804,77;1;59;Soltero/a;MASCULINO;0;17569,03;0;0,16;0;CONVENIO;0;0
5482;93;1321,32;398,84;1;56;Casado/a;MASCULINO;0;0,00;33;0,00;0;CONVENIO;0;0
5483;59;8872,79;3690,39;1;68;Viudo/a;FEMENINO;0;19681,35;0;0,05;0;JUBILADO NACION;0;0
5484;111;15151,39;14936,50;1;58;Casado/a;MASCULINO;0;43165,10;0;0,14;0;CONVENIO;0;0
5485;98;5163,39;0,00;1;56;Soltero/a;FEMENINO;0;0,00;1;1169,75;6;CONVENIO;1;1
5486;92;18990,97;6188,87;0;72;Soltero/a;FEMENINO;0;39919,48;14;0,15;11;JUBILADO NACION;4;0
5487;14;4232,75;1654,04;1;58;Soltero/a;MASCULINO;0;10980,35;0;0,12;0;JUBILADO NACION;0;0
5488;104;91351,12;28151,16;1;58;Casado/a;FEMENINO;0;1343,25;1;19,25;0;INDEFINIDOS;1;0
5489;97;23188,69;4397,26;1;56;Soltero/a;FEMENINO;0;0,00;2;2043,25;0;CONVENIO;1;0
5490;104;19179,49;19179,49;1;57;Soltero/a;MASCULINO;0;30684,90;29;0,33;0;JUBILADO NACION;1;0
5491;52;8870,70;3068,37;1;56;Divorciado/a;FEMENINO;0;6802,11;0;0,43;0;JUBILADO NACION;0;0
5492;76;81353,55;8765,69;1;55;Casado/a;MASCULINO;0;0,00;5;0,00;0;CONVENIO;0;0
5493;102;14665,04;6163,00;1;57;Soltero/a;FEMENINO;0;15939,26;0;0,54;0;CONVENIO;0;0
5494;114;13188,82;0,00;1;57;Soltero/a;FEMENINO;0;0,00;0;2744,67;0;INDEFINIDOS;1;0
5495;114;45869,71;16136,94;1;56;Casado/a;MASCULINO;0;26253,78;26;0,45;3;CONVENIO;0;0
5496;114;12426,44;5280,50;2;57;Casado/a;FEMENINO;0;56124,37;0;0,05;0;CONVENIO;0;0
5497;22;7981,36;7981,36;1;57;Soltero/a;MASCULINO;0;42691,83;29;0,16;0;JUBILADO NACION;0;0
5498;56;3106,76;647,71;1;70;Casado/a;FEMENINO;1;25779,35;2;0,02;0;JUBILADO NACION;0;0
5499;88;464,52;464,52;2;57;Casado/a;MASCULINO;0;0,00;14;0,00;1;CONVENIO;1;0
5500;79;13822,43;4254,95;1;57;Soltero/a;MASCULINO;0;5411,30;0;0,45;0;JUBILADO NACION;1;0
5501;57;5956,65;2818,78;1;57;Soltero/a;MASCULINO;0;5411,30;0;0,21;0;JUBILADO NACION;1;0
5502;39;20437,46;6228,77;1;57;Divorciado/a;FEMENINO;1;28289,54;0;0,39;0;CONVENIO;0;0
5503;57;26770,98;6994,11;1;57;Soltero/a;FEMENINO;0;9718,30;0;0,63;4;JUBILADO NACION;1;0
5504;112;6216,28;3158,65;1;78;Viudo/a;MASCULINO;0;0,00;2;1604,11;0;JUBILADO NACION;1;0
5505;102;14262,05;5471,21;1;57;Soltero/a;FEMENINO;1;810,82;0;4,04;0;CONVENIO;0;0
5506;111;2815,60;1043,02;1;73;Viudo/a;FEMENINO;0;21472,35;0;0,26;0;JUBILADO NACION;0;0
5507;77;9763,45;1053,42;1;58;Soltero/a;MASCULINO;0;6802,11;0;0,15;0;JUBILADO NACION;1;0
5508;114;11150,17;3910,12;1;70;Casado/a;MASCULINO;0;8922,55;4;0,33;0;JUBILADO NACION;1;0
5509;115;3054,84;0,00;0;57;Casado/a;MASCULINO;0;12519,64;21;0,24;0;CONVENIO;0;0
5510;112;47562,53;11701,46;1;57;Soltero/a;FEMENINO;0;58356,17;0;0,11;0;CONVENIO;0;0
5511;104;52707,55;22891,55;1;57;Casado/a;MASCULINO;0;36157,67;0;0,29;6;META4;1;0
5512;93;13914,31;2806,58;1;56;Casado/a;FEMENINO;0;9718,30;0;0,29;0;JUBILADO NACION;0;0
5513;104;23091,54;3690,70;1;76;Viudo/a;FEMENINO;0;18747,56;0;0,45;0;JUBILADO NACION;1;0
5514;57;14073,53;1229,16;1;75;Soltero/a;FEMENINO;0;18244,13;17;0,05;0;JUBILADO NACION;0;0
5515;5;0,00;0,00;2;75;Viudo/a;FEMENINO;0;106052,14;0;0,00;0;JUBILADO NACION;1;0
5516;66;5421,99;1777,95;1;73;Viudo/a;FEMENINO;0;9718,30;0;0,29;0;JUBILADO NACION;0;0
5517;104;21803,67;8211,03;1;55;Divorciado/a;FEMENINO;0;29270,88;10;0,43;3;CONVENIO;1;0
5518;111;44961,43;6161,06;1;56;Soltero/a;MASCULINO;0;31191,81;0;0,14;0;CONVENIO;0;0
5519;113;38517,89;12091,44;2;56;Casado/a;MASCULINO;0;49279,34;0;0,46;0;CONVENIO;1;0
5520;48;23407,01;10324,49;1;56;Soltero/a;MASCULINO;0;61867,02;42;0,24;7;CONVENIO;1;0
5521;35;24524,99;2778,21;0;56;Soltero/a;FEMENINO;0;15428,87;9;0,15;0;JUBILADO NACION;0;0
5522;114;12710,44;3883,42;1;77;Soltero/a;FEMENINO;0;22505,89;32;0,16;0;JUBILADO NACION;1;0
5523;57;16306,26;4593,15;1;56;Soltero/a;FEMENINO;0;17981,98;0;0,20;0;CONVENIO;0;0
5524;57;342,83;342,83;1;71;Viudo/a;FEMENINO;0;18186,13;0;0,00;0;JUBILADO NACION;0;0
5525;68;22642,46;9855,67;1;56;Soltero/a;FEMENINO;0;9709,02;0;0,44;0;JUBILADO NACION;1;0
5526;104;8716,08;2120,66;2;55;Soltero/a;FEMENINO;0;981,32;0;1,06;0;CONVENIO;1;0
5527;95;37923,96;19210,94;1;54;Casado/a;MASCULINO;0;0,00;2;4236,24;0;CONVENIO;1;0
5528;57;2662,35;788,22;1;56;Casado/a;MASCULINO;1;34271,55;26;0,01;0;JUBILADO NACION;1;0
5529;84;4708,14;3745,55;1;55;Soltero/a;FEMENINO;0;8326,32;31;0,17;0;JUBILADO NACION;1;0
5530;114;0,00;0,00;1;68;Soltero/a;FEMENINO;1;9718,30;5;0,00;0;JUBILADO NACION;0;0
5531;42;16985,87;11101,98;1;54;Soltero/a;FEMENINO;0;0,00;22;1067,79;0;CONVENIO;1;0
5532;32;716,91;716,91;1;55;Soltero/a;MASCULINO;0;13171,55;0;0,00;0;JUBILADO NACION;1;0
5533;105;14330,35;6655,04;2;54;Divorciado/a;MASCULINO;0;58174,05;0;0,28;0;CONVENIO;1;0
5534;110;37598,53;8472,54;1;54;Soltero/a;MASCULINO;0;0,00;0;5575,66;0;CONVENIO;0;0
5535;114;70965,37;37481,97;2;54;Soltero/a;FEMENINO;0;74028,63;5;0,40;0;META4;1;0
5536;104;11921,79;2077,18;2;55;Casado/a;MASCULINO;0;38791,98;0;0,05;0;CONVENIO;1;0
5537;114;12518,28;5919,73;1;74;Conviviente;FEMENINO;0;7006,27;0;0,59;0;JUBILADO NACION;0;0
5538;51;15143,11;4665,67;1;69;Viudo/a;FEMENINO;0;18362,45;0;0,25;0;JUBILADO NACION;1;0
5539;9;14868,89;5116,01;1;54;Viudo/a;FEMENINO;0;8259,04;2;0,59;0;JUBILADO NACION;1;0
5540;46;12909,52;4797,52;1;55;Casado/a;MASCULINO;0;13995,13;0;0,49;6;CONVENIO;3;0
5541;110;16388,56;2784,58;1;55;Casado/a;FEMENINO;0;0,00;29;4500,19;0;CONVENIO;2;0
5542;112;22855,41;4253,04;1;54;Soltero/a;FEMENINO;0;52498,28;0;0,07;0;META4;1;0
5543;92;0,00;0,00;1;55;Casado/a;MASCULINO;0;0,00;15;0,00;0;CONVENIO;1;1
5544;104;9623,94;1603,94;1;66;Casado/a;MASCULINO;0;9866,77;1;0,09;0;JUBILADO NACION;1;0
5545;110;41303,16;12869,71;1;66;Soltero/a;MASCULINO;0;21181,20;0;0,74;1;CONVENIO;2;0
5546;68;82746,44;70560,71;1;54;Casado/a;FEMENINO;0;64334,70;0;0,40;0;CONVENIO;1;0
5547;15;1558,99;776,57;1;66;Soltero/a;MASCULINO;0;16262,89;0;0,02;0;JUBILADO NACION;1;0
5548;57;1039,73;1039,73;2;54;Casado/a;MASCULINO;0;59119,44;0;0,00;0;CONVENIO;1;0
5549;102;20201,17;8541,17;1;69;Casado/a;MASCULINO;0;7096,75;0;0,40;0;JUBILADO NACION;1;0
5550;45;2155,53;1262,86;1;53;Casado/a;FEMENINO;0;24955,77;3;0,04;0;CONVENIO;1;0
5551;21;23317,28;4952,28;1;51;Divorciado/a;MASCULINO;0;0,00;32;0,00;0;CONVENIO;0;0
5552;111;1393,04;0,00;2;53;Casado/a;MASCULINO;0;0,00;0;687,08;0;CONVENIO;1;0
5553;114;18964,22;6677,98;1;69;Soltero/a;FEMENINO;1;9116,27;0;0,35;0;JUBILADO NACION;0;0
5554;90;54040,95;13091,22;1;52;Soltero/a;MASCULINO;0;0,00;0;6238,86;0;CONVENIO;0;0
5555;12;4129,61;1017,28;1;53;Soltero/a;FEMENINO;0;7307,86;6;0,16;9;JUBILADO NACION;1;0
5556;114;14614,07;3088,87;1;54;Casado/a;MASCULINO;0;16496,05;5;0,32;0;CONVENIO;1;0
5557;114;42520,91;18185,57;1;53;Casado/a;FEMENINO;0;28159,62;0;0,32;0;CONVENIO;1;0
5558;57;10292,09;1171,98;1;70;Casado/a;MASCULINO;0;13780,54;18;0,07;0;JUBILADO NACION;0;0
5559;9;1869,92;1869,92;1;54;Soltero/a;FEMENINO;0;8326,32;0;0,19;12;JUBILADO NACION;0;0
5560;102;14435,55;5337,74;2;53;Soltero/a;FEMENINO;0;87986,65;0;0,34;0;META4;1;0
5561;101;50638,71;10344,87;1;52;Soltero/a;MASCULINO;0;37886,04;2;0,18;0;CONVENIO;1;0
5562;57;17201,35;5880,92;1;52;Casado/a;FEMENINO;0;23213,48;0;0,08;0;CONVENIO;1;0
5563;114;4123,95;3604,61;1;52;Casado/a;FEMENINO;0;84812,95;0;0,01;0;META4;0;0
5564;110;8946,61;3537,95;1;66;Soltero/a;FEMENINO;1;30505,10;0;0,08;0;JUBILADO NACION;1;0
5565;104;20521,18;8046,66;1;52;Casado/a;MASCULINO;0;45503,61;36;0,24;4;CONVENIO;1;1
5566;115;5342,75;1987,20;1;67;Casado/a;MASCULINO;1;9588,38;0;0,18;0;JUBILADO NACION;0;0
5567;57;62395,75;22368,35;1;52;Casado/a;MASCULINO;0;40197,88;25;0,46;0;CONVENIO;1;0
5568;15;18761,78;14596,85;1;50;Viudo/a;FEMENINO;0;16020,46;0;0,18;0;CONVENIO;1;0
5569;111;19420,42;6701,52;1;51;Divorciado/a;FEMENINO;1;52593,40;29;0,10;0;META4;1;0
5570;39;20267,37;6078,34;1;51;Soltero/a;FEMENINO;0;9318,10;21;0,77;1;JUBILADO NACION;2;0
5571;104;166,07;166,07;0;75;Divorciado/a;FEMENINO;0;9866,77;0;0,00;0;JUBILADO NACION;1;0
5572;97;19423,01;4247,98;1;50;Soltero/a;MASCULINO;0;0,00;2;853,84;0;CONVENIO;1;0
5573;32;16182,26;2379,56;1;51;Soltero/a;FEMENINO;0;9362,18;6;0,45;0;JUBILADO NACION;0;0
5574;68;9062,67;2760,53;1;70;Casado/a;FEMENINO;0;10189,25;1;0,21;0;JUBILADO NACION;0;0
5575;104;5569,82;2115,03;2;51;Soltero/a;FEMENINO;0;51581,90;0;0,15;0;META4;1;0
5576;101;68504,65;27908,64;1;80;Casado/a;MASCULINO;0;0,00;0;9104,51;0;JUBILADO NACION;1;0
5577;46;5071,17;3692,74;1;73;Soltero/a;MASCULINO;0;7808,97;21;0,07;0;JUBILADO NACION;0;0
5578;112;2030,63;2030,63;1;71;Casado/a;MASCULINO;0;42937,74;0;0,00;0;JUBILADO NACION;0;0
5579;57;8975,90;2951,26;1;75;Viudo/a;MASCULINO;1;40899,66;26;0,05;0;JUBILADO NACION;1;0
5580;53;6968,61;928,97;1;78;Casado/a;MASCULINO;0;9064,07;1;0,10;0;JUBILADO NACION;1;0
5581;32;410,48;218,54;1;69;Soltero/a;MASCULINO;0;6782,39;0;0,20;0;JUBILADO NACION;0;0
5582;14;24541,96;7286,53;1;51;Soltero/a;FEMENINO;0;10530,28;3;0,46;0;JUBILADO NACION;0;0
5583;87;22096,13;5253,82;1;67;Soltero/a;MASCULINO;0;7514,34;0;0,61;0;JUBILADO NACION;1;0
5584;79;15497,71;9188,21;1;51;Casado/a;FEMENINO;0;8327,48;85;0,30;0;JUBILADO NACION;1;1
5585;90;19367,59;4295,93;1;41;Soltero/a;MASCULINO;0;0,00;47;0,00;0;CONVENIO;1;0
5586;113;24137,39;2135,41;1;50;Divorciado/a;MASCULINO;0;0,00;30;12674,43;0;INDEFINIDOS;1;1
5587;69;13903,38;1634,49;1;49;Soltero/a;FEMENINO;0;5410,14;6;0,27;0;JUBILADO NACION;1;0
5588;112;10133,89;5886,62;1;50;Casado/a;FEMENINO;0;27316,32;59;0,34;0;CONVENIO;0;1
5589;17;10070,15;4259,77;1;68;Casado/a;MASCULINO;0;10189,25;34;0,42;0;JUBILADO NACION;1;0
5590;67;6918,32;6918,32;2;50;Soltero/a;FEMENINO;0;26060,06;0;0,00;3;CONVENIO;1;0
5591;96;0,00;0,00;1;49;Casado/a;MASCULINO;0;0,00;0;0,00;0;CONVENIO;1;0
5592;115;12455,30;0,00;1;75;Viudo/a;MASCULINO;0;10219,41;23;0,32;0;JUBILADO NACION;1;0
5593;28;34855,56;7898,17;2;50;Divorciado/a;MASCULINO;0;38278,11;41;0,38;0;CONVENIO;0;0
5594;79;17149,49;2906,17;1;50;Casado/a;MASCULINO;0;37177,29;5;0,04;0;CONVENIO;1;0
5595;74;4231,52;4477,87;1;49;Soltero/a;MASCULINO;1;0,00;89;0,00;18;CONVENIO;0;1
5596;104;905,85;905,85;1;88;Casado/a;MASCULINO;0;10026,85;4;0,00;0;JUBILADO NACION;1;0
5597;30;843,58;333,44;1;68;Soltero/a;FEMENINO;0;0,00;20;59,58;0;CONVENIO;1;0
5598;28;7611,18;5645,31;1;49;Divorciado/a;FEMENINO;0;18966,80;40;0,19;10;JUBILADO NACION;3;0
5599;111;11285,26;7720,04;1;48;Soltero/a;FEMENINO;0;29514,48;0;0,06;0;CONVENIO;0;0
5600;69;10352,07;1625,99;0;73;Soltero/a;FEMENINO;0;9718,30;1;0,11;0;JUBILADO NACION;0;0
5601;68;8244,64;2663,92;1;73;Soltero/a;FEMENINO;0;19453,99;33;0,12;0;JUBILADO NACION;1;0
5602;48;43771,60;18064,59;1;49;Soltero/a;MASCULINO;0;46056,92;46;0,30;9;JUBILADO PROVIN;0;1
5603;78;1250,33;386,15;1;48;Soltero/a;MASCULINO;0;0,00;0;1769,59;0;CONVENIO;1;0
5604;111;27927,03;6391,24;1;49;Casado/a;MASCULINO;0;45440,98;0;0,14;0;CONVENIO;0;0
5605;104;50236,35;10881,61;1;70;Viudo/a;FEMENINO;0;15229,35;16;0,84;0;JUBILADO NACION;1;0
5606;51;39934,51;11977,47;2;50;Casado/a;MASCULINO;0;42810,15;5;0,26;0;CONVENIO;0;0
5607;115;753,37;753,37;1;70;Casado/a;MASCULINO;1;9866,77;0;0,00;0;JUBILADO NACION;1;0
5608;15;7011,39;2158,83;1;67;Viudo/a;FEMENINO;0;32006,11;0;0,06;0;JUBILADO NACION;0;0
5609;112;21654,22;4218,93;1;50;Casado/a;MASCULINO;0;30175,67;0;0,36;0;CONVENIO;1;0
5610;93;18481,32;3636,43;1;62;Casado/a;FEMENINO;0;0,00;0;0,00;0;JUBILADO NACION;0;0
5611;100;32662,74;5921,50;1;68;Casado/a;MASCULINO;0;44138,57;0;0,11;0;JUBILADO NACION;0;0
5612;32;2,06;2,06;1;67;Soltero/a;MASCULINO;0;10573,20;4;0,06;0;JUBILADO NACION;0;0
5613;22;13205,56;3962,97;1;67;Casado/a;MASCULINO;0;11167,11;6;0,58;0;JUBILADO NACION;0;0
5614;91;24269,20;3621,73;1;50;Soltero/a;FEMENINO;0;7364,70;14;0,41;0;JUBILADO NACION;0;0
5615;115;10976,50;3370,99;1;69;Viudo/a;FEMENINO;0;6519,08;3;0,28;8;JUBILADO NACION;1;0
5616;114;22126,12;10314,61;1;67;Casado/a;MASCULINO;0;18559,65;0;0,40;0;CONVENIO;1;0
5617;33;48826,98;14296,28;2;48;Soltero/a;MASCULINO;0;33480,44;0;0,38;0;CONVENIO;0;0
5618;114;1686,59;1686,59;1;48;Casado/a;MASCULINO;0;34664,78;0;0,13;0;CONVENIO;1;0
5619;110;35342,27;8982,93;1;48;Casado/a;MASCULINO;0;23513,91;3;0,34;0;CONVENIO;1;0
5620;109;49311,18;11526,66;1;49;Casado/a;MASCULINO;0;43045,62;0;0,48;0;CONVENIO;1;0
5621;69;8460,60;3388,09;1;48;Soltero/a;MASCULINO;0;9316,94;31;0,34;0;JUBILADO NACION;2;0
5622;101;3963,67;3439,16;1;47;Divorciado/a;FEMENINO;0;0,00;17;141,67;0;INDEFINIDOS;0;0
5623;25;30922,10;17810,53;1;48;Soltero/a;FEMENINO;0;43414,49;0;0,20;0;CONVENIO;1;0
5624;74;18232,94;8348,47;1;48;Casado/a;FEMENINO;0;9718,30;31;0,18;0;JUBILADO NACION;0;0
5625;114;634,00;634,00;1;48;Soltero/a;MASCULINO;0;32842,46;0;0,00;0;CONVENIO;0;0
5626;27;1205,99;1205,99;1;69;Soltero/a;MASCULINO;0;6365,96;1;0,17;0;JUBILADO NACION;0;0
5627;22;30459,37;12892,99;1;48;Soltero/a;FEMENINO;0;23526,67;0;0,23;0;META4;1;0
5628;68;7629,93;1928,86;1;48;Soltero/a;MASCULINO;0;29709,35;5;0,25;22;META4;0;0
5629;115;965,52;965,52;1;75;Soltero/a;MASCULINO;0;19237,07;0;0,11;0;JUBILADO NACION;0;0
5630;115;27523,79;6438,65;1;48;Soltero/a;MASCULINO;0;26196,94;14;0,36;0;CONVENIO;0;0
5631;111;4044,95;1144,99;1;48;Soltero/a;MASCULINO;0;7364,70;0;0,40;0;JUBILADO NACION;1;0
5632;57;14912,64;1888,54;1;74;Divorciado/a;FEMENINO;0;9735,69;0;0,22;0;JUBILADO NACION;0;0
5633;66;1415,77;1108,37;1;70;Casado/a;MASCULINO;0;10337,72;0;0,03;0;JUBILADO NACION;0;0
5634;15;45806,97;6705,43;1;44;Soltero/a;MASCULINO;0;20086,18;0;0,48;2;CONVENIO;1;0
5635;76;37771,72;6682,81;1;48;Conviviente;FEMENINO;0;13155,31;1;0,33;1;CONVENIO;2;0
5636;69;4647,48;2384,01;1;71;Soltero/a;FEMENINO;0;20582,65;3;0,07;0;JUBILADO NACION;1;0
5637;22;23147,25;7067,53;1;48;Soltero/a;FEMENINO;0;9318,10;0;0,65;20;JUBILADO NACION;5;0
5638;46;16083,05;2818,13;1;48;Viudo/a;MASCULINO;0;12260,97;18;0,46;2;JUBILADO NACION;1;0
5639;36;28703,12;6323,76;0;48;Soltero/a;MASCULINO;0;58390,97;0;0,10;0;CONVENIO;1;0
5640;114;4217,16;1038,71;1;70;Casado/a;FEMENINO;0;9866,77;1;0,09;0;JUBILADO NACION;0;0
5641;76;2247,81;0,00;1;70;Viudo/a;FEMENINO;0;6430,92;37;0,07;0;JUBILADO NACION;0;0
5642;42;607,08;607,08;1;71;Soltero/a;MASCULINO;0;6970,31;37;0,08;13;JUBILADO NACION;5;1
5643;60;11129,10;8503,87;1;73;Soltero/a;MASCULINO;0;94654,20;4;0,01;4;JUBILADO NACION;3;0
5644;58;4591,76;2903,03;1;48;Soltero/a;FEMENINO;0;8326,32;31;0,36;10;JUBILADO NACION;2;0
5645;102;4039,11;4218,47;1;47;Soltero/a;FEMENINO;0;0,00;0;0,00;1;INDEFINIDOS;1;0
5646;8;8613,96;2880,76;1;48;Soltero/a;MASCULINO;0;35834,04;38;0,26;0;CONVENIO;1;0
5647;114;8551,95;8551,95;0;68;Casado/a;MASCULINO;0;9129,03;10;0,00;0;JUBILADO NACION;1;1
5648;113;4725,28;4725,28;0;47;Soltero/a;MASCULINO;0;36873,38;0;0,00;0;CONVENIO;0;0
5649;65;0,00;8737,20;1;48;Soltero/a;FEMENINO;0;0,00;0;10724,68;0;JUBILADO PROVIN;2;0
5650;115;16875,53;2912,61;1;66;Divorciado/a;FEMENINO;0;47860,69;0;0,05;0;JUBILADO NACION;1;0
5651;46;12567,82;2576,17;1;69;Soltero/a;MASCULINO;0;6470,36;0;0,37;0;JUBILADO NACION;0;0
5652;114;23709,67;8712,93;2;48;Soltero/a;FEMENINO;0;43678,97;0;0,48;1;CONVENIO;2;0
5653;105;32123,90;10651,20;1;47;Soltero/a;FEMENINO;0;28763,97;7;0,48;2;CONVENIO;0;0
5654;49;16571,61;7190,27;1;46;Casado/a;MASCULINO;0;31128,01;1;0,10;0;CONVENIO;1;0
5655;96;289,99;457,59;0;45;Casado/a;MASCULINO;0;0,00;4;53,33;0;INDEFINIDOS;0;0
5656;13;43953,51;11928,50;1;68;Soltero/a;MASCULINO;0;0,00;0;5429,70;0;CONVENIO;1;0
5657;98;3305,93;2495,35;1;66;Casado/a;MASCULINO;0;0,00;0;2665,27;0;CONVENIO;1;0
5658;5;15036,22;2412,67;2;67;Casado/a;MASCULINO;0;37555,45;0;0,36;0;JUBILADO NACION;1;0
